user_id,group,load_speed,converted,purchase_amount
913,Control,4.985337351,0,0
914,Test,2.473238122,1,73.74
915,Test,2.794442524,1,75.22
916,Test,3.888283753,0,0
917,Test,4.544783122,0,0
918,Test,3.372177337,0,0
919,Test,2.566102793,0,0
920,Test,2.650487363,1,70
921,Control,3.782472586,1,70.57
922,Control,1.012873054,0,0
923,Control,3.47835735,0,0
924,Control,2.421972042,0,0
925,Control,4.176789325,1,48.67
926,Control,1.371962559,0,0
927,Control,3.352809068,0,0
928,Test,2.92389156,0,0
929,Test,3.569302104,0,0
930,Control,1.259414378,0,0
931,Control,3.31993515,1,73.36
932,Test,3.245938352,0,0
933,Control,3.242640378,0,0
934,Control,3.413950666,0,0
935,Test,3.705871749,0,0
936,Control,4.219955999,0,0
937,Test,2.079282881,0,0
938,Control,4.300197641,0,0
939,Test,2.993022729,0,0
940,Test,1.308233117,0,0
941,Test,1.234203717,0,0
942,Control,2.336953275,1,75.51
943,Test,4.139587908,0,0
944,Control,3.830723739,0,0
945,Control,4.154459859,0,0
946,Control,3.069076226,0,0
947,Control,2.760795992,0,0
948,Test,1.589810107,0,0
949,Test,2.312771014,0,0
950,Control,2.736077465,0,0
951,Control,1.354401719,0,0
952,Test,1.882447811,1,85.47
953,Control,3.392901176,1,66.47
954,Test,3.942652457,0,0
955,Control,4.993390046,0,0
956,Control,4.732453325,0,0
957,Test,3.570260798,1,70
958,Control,2.684992213,0,0
959,Test,3.544709459,0,0
960,Control,4.142606472,0,0
961,Control,1.473344764,0,0
962,Control,2.639619559,0,0
963,Test,4.359209143,0,0
964,Control,2.535331808,0,0
965,Control,3.287489085,0,0
966,Control,3.351077443,0,0
967,Control,1.737905013,0,0
968,Test,2.448941767,0,0
969,Test,2.338045155,0,0
970,Control,1.104786834,0,0
971,Test,1.096767056,1,87.1
972,Control,4.326788175,0,0
973,Control,2.09228324,0,0
974,Control,3.072315065,0,0
975,Test,2.194902294,0,0
976,Test,4.76271698,1,46.88
977,Test,2.037187035,0,0
978,Test,2.718627251,0,0
979,Test,4.490921002,0,0
980,Test,4.367734267,0,0
981,Test,1.744405671,1,89.66
982,Test,4.210573239,1,57.33
983,Test,2.832747547,0,0
984,Control,2.931875488,0,0
985,Test,1.53391989,1,85.77
986,Test,1.322406055,1,92.95
987,Test,3.911757228,0,0
988,Test,2.985844609,0,0
989,Test,2.74740281,0,0
990,Test,3.918032915,1,55.66
991,Test,4.062051596,0,0
992,Test,1.635632671,0,0
993,Test,3.440900598,0,0
994,Test,1.541416329,0,0
995,Test,4.005500344,0,0
996,Control,3.627820625,0,0
997,Control,4.826458484,0,0
998,Test,1.275832065,0,0
999,Test,1.228218885,0,0
1000,Control,2.128748299,0,0
1001,Test,2.046822735,0,0
1002,Control,1.987915196,0,0
1003,Control,4.625018322,0,0
1004,Control,1.998184799,0,0
1005,Control,2.087798905,0,0
1006,Control,4.03759305,0,0
1007,Test,2.79895937,0,0
1008,Control,4.106842228,0,0
1009,Test,1.26146463,0,0
1010,Test,2.950284775,0,0
1011,Control,1.134454401,0,0
1012,Control,1.250612814,0,0
1013,Test,4.625749813,0,0
1014,Control,1.556981484,0,0
1015,Control,3.129682729,0,0
1016,Test,2.64438241,0,0
1017,Test,2.389373305,1,79.08
1018,Control,4.599333383,1,51.06
1019,Test,1.087293587,0,0
1020,Control,3.655158745,0,0
1021,Control,4.853577737,0,0
1022,Control,3.240672734,0,0
1023,Test,4.747289848,0,0
1024,Test,1.209031517,1,87.25
1025,Test,2.675173276,0,0
1026,Test,2.040631164,1,79.96
1027,Test,3.92328386,0,0
1028,Control,4.925188362,0,0
1029,Control,2.02612025,0,0
1030,Control,3.616698406,0,0
1031,Control,1.792390531,0,0
1032,Test,3.261321018,0,0
1033,Control,2.855729947,0,0
1034,Test,4.888021319,1,43.62
1035,Control,3.434109091,0,0
1036,Test,2.398025488,1,72.13
1037,Test,1.45638314,1,92.19
1038,Control,1.604987315,0,0
1039,Control,1.90126772,0,0
1040,Control,2.003866645,0,0
1041,Control,4.402464231,0,0
1042,Test,3.244891153,0,0
1043,Control,3.093563645,0,0
1044,Control,1.459075487,0,0
1045,Test,4.440558773,0,0
1046,Control,3.891257213,0,0
1047,Control,1.270673448,0,0
1048,Control,3.831340389,0,0
1049,Control,3.174152869,0,0
1050,Control,1.326901383,0,0
1051,Test,2.833202566,1,76.1
1052,Control,2.938785149,0,0
1053,Control,1.663098161,0,0
1054,Control,4.782792588,0,0
1055,Control,4.399901486,0,0
1056,Control,3.676089349,0,0
1057,Test,2.849182244,1,71.19
1058,Control,2.647062166,0,0
1059,Test,3.603893869,1,65.18
1060,Test,3.181727478,1,66.71
1061,Control,1.249092424,0,0
1062,Control,3.050010595,0,0
1063,Control,4.225614469,0,0
1064,Control,2.83695951,0,0
1065,Test,1.20782631,1,94.7
1066,Control,4.145112798,0,0
1067,Control,1.805455129,0,0
1068,Control,2.03448334,1,78.65
1069,Control,1.658825414,0,0
1070,Control,2.320860259,0,0
1071,Control,4.027006023,0,0
1072,Test,3.077543438,0,0
1073,Test,1.819525097,0,0
1074,Control,4.511320313,0,0
1075,Control,4.51832742,0,0
1076,Control,4.4823137,0,0
1077,Test,1.955184846,0,0
1078,Control,2.804957377,0,0
1079,Test,4.939958625,0,0
1080,Control,4.088049905,0,0
1081,Control,1.108669685,0,0
1082,Control,1.260818365,0,0
1083,Control,2.855725507,0,0
1084,Test,4.636880823,0,0
1085,Test,3.154807192,0,0
1086,Control,2.991250032,0,0
1087,Control,1.4218948,0,0
1088,Test,3.627120419,0,0
1089,Test,4.288412642,1,58.28
1090,Test,2.52168003,0,0
1091,Test,4.102447404,0,0
1092,Control,4.857906616,0,0
1093,Test,1.815065837,0,0
1094,Control,3.093318525,1,74.8
1095,Test,2.148551832,0,0
1096,Test,4.171417676,0,0
1097,Test,3.310373464,0,0
1098,Test,3.53832967,0,0
1099,Test,4.191656638,0,0
1100,Control,2.583881891,0,0
1101,Control,4.660360274,0,0
1102,Test,3.132115469,0,0
1103,Test,1.631819291,0,0
1104,Control,3.783596473,0,0
1105,Test,4.173045402,0,0
1106,Test,2.267046708,0,0
1107,Control,4.428717028,1,51.83
1108,Test,4.624573019,0,0
1109,Test,2.10761795,1,86.72
1110,Control,4.934085891,0,0
1111,Control,1.562846112,0,0
1112,Control,1.808062674,0,0
1113,Test,1.736899357,0,0
1114,Control,4.57595884,0,0
1115,Control,3.617170209,0,0
1116,Control,1.608417133,0,0
1117,Control,2.761293673,1,64.73
1118,Control,3.4611921,0,0
1119,Control,1.33385634,0,0
1120,Test,4.529665474,0,0
1121,Test,4.214414142,0,0
1122,Control,3.020827094,0,0
1123,Control,4.868506461,0,0
1124,Control,2.671043917,1,81.44
1125,Test,4.936441276,0,0
1126,Test,3.671679995,0,0
1127,Test,3.538685093,0,0
1128,Test,1.663819581,1,81.5
1129,Test,4.527711033,0,0
1130,Test,2.709958752,0,0
1131,Test,1.648933623,0,0
1132,Test,1.05043008,0,0
1133,Test,3.239022735,0,0
1134,Control,3.109598488,0,0
1135,Control,3.877414489,0,0
1136,Control,4.561032212,0,0
1137,Control,1.317626339,0,0
1138,Test,3.925985961,0,0
1139,Test,1.749647776,0,0
1140,Control,4.432708213,0,0
1141,Test,4.276254055,0,0
1142,Control,3.16317502,0,0
1143,Test,3.840971194,0,0
1144,Control,2.257400453,0,0
1145,Test,2.884671596,1,69.94
1146,Test,4.286547591,0,0
1147,Control,2.837060789,0,0
1148,Test,2.431193061,0,0
1149,Control,2.976849789,0,0
1150,Control,4.31299701,0,0
1151,Control,2.340832189,0,0
1152,Control,1.695046373,0,0
1153,Test,3.848056081,0,0
1154,Test,4.303912851,0,0
1155,Test,1.402549914,0,0
1156,Control,1.959496451,0,0
1157,Test,1.567887959,0,0
1158,Control,2.391765646,0,0
1159,Test,2.801403916,1,62.54
1160,Test,3.995305348,0,0
1161,Test,3.60459034,0,0
1162,Control,3.48371427,0,0
1163,Test,2.409499786,0,0
1164,Test,4.365790212,0,0
1165,Control,2.88514867,0,0
1166,Test,4.916419752,0,0
1167,Control,3.536568553,0,0
1168,Test,1.505058966,0,0
1169,Control,3.704710248,0,0
1170,Control,2.300416062,0,0
1171,Test,3.745308787,0,0
1172,Control,1.278564593,1,84.94
1173,Control,1.699525749,0,0
1174,Control,4.422949036,0,0
1175,Control,1.908718228,0,0
1176,Control,4.348164501,1,51.32
1177,Control,2.117104354,0,0
1178,Test,3.57152764,1,61.25
1179,Control,3.776602294,0,0
1180,Control,3.050619013,0,0
1181,Test,2.221242707,0,0
1182,Test,1.850577505,0,0
1183,Test,1.132757418,0,0
1184,Test,2.215785605,0,0
1185,Test,3.612651162,0,0
1186,Test,4.753219274,0,0
1187,Test,4.484817929,0,0
1188,Control,4.064259106,0,0
1189,Control,4.153789373,0,0
1190,Test,3.659939614,0,0
1191,Control,2.04114743,0,0
1192,Control,4.628780123,0,0
1193,Control,3.682929248,0,0
1194,Test,3.241762524,0,0
1195,Test,1.443957877,0,0
1196,Control,2.788222175,0,0
1197,Test,2.841433085,0,0
1198,Control,4.458254438,0,0
1199,Control,3.186592881,0,0
1200,Control,2.521602196,0,0
1201,Control,4.907201314,0,0
1202,Test,1.442882373,0,0
1203,Test,2.690193713,0,0
1204,Test,1.168098701,1,87.63
1205,Control,3.959616483,0,0
1206,Test,4.672306209,0,0
1207,Control,2.120149318,0,0
1208,Test,4.433366707,0,0
1209,Control,2.168872922,0,0
1210,Control,4.643080647,0,0
1211,Control,4.015847614,0,0
1212,Test,4.219627107,0,0
1213,Test,1.072026222,0,0
1214,Test,4.851241428,0,0
1215,Test,3.906683968,0,0
1216,Control,2.219004382,0,0
1217,Test,4.317578659,0,0
1218,Test,2.126084794,0,0
1219,Control,4.491015358,0,0
1220,Control,1.450321562,0,0
1221,Control,3.81474391,0,0
1222,Test,3.162793907,0,0
1223,Control,1.386137881,1,90.93
1224,Control,1.967575313,0,0
1225,Control,1.049616145,0,0
1226,Test,2.875071862,0,0
1227,Control,2.205061043,0,0
1228,Test,3.393429937,0,0
1229,Test,2.188951231,0,0
1230,Control,2.199676446,0,0
1231,Control,3.972772795,0,0
1232,Test,1.192571344,0,0
1233,Control,4.611579981,0,0
1234,Control,4.409055498,1,56.95
1235,Test,3.671218733,0,0
1236,Test,3.37288628,0,0
1237,Control,4.569209993,0,0
1238,Test,1.741320718,0,0
1239,Control,1.315876649,0,0
1240,Control,1.95804068,0,0
1241,Control,4.178313115,0,0
1242,Test,1.138681067,0,0
1243,Control,3.33122734,0,0
1244,Control,4.981750065,0,0
1245,Control,4.422784375,0,0
1246,Test,3.085782756,1,70.68
1247,Test,1.254563637,0,0
1248,Test,4.325494058,0,0
1249,Test,3.395914033,0,0
1250,Test,1.459731988,1,79.93
1251,Control,1.375429139,0,0
1252,Test,4.638507278,0,0
1253,Test,3.676801052,0,0
1254,Test,4.317147197,0,0
1255,Control,4.515915601,0,0
1256,Test,3.287089408,0,0
1257,Test,3.069785407,1,64.9
1258,Control,2.721709641,0,0
1259,Test,2.267786351,0,0
1260,Control,2.738383843,0,0
1261,Control,4.095518623,0,0
1262,Control,3.407693724,1,74.92
1263,Control,4.57009316,0,0
1264,Control,2.773520058,0,0
1265,Test,3.428358315,0,0
1266,Control,3.525230212,0,0
1267,Control,3.366788649,0,0
1268,Test,3.810535092,0,0
1269,Control,1.949733873,0,0
1270,Test,3.04945511,1,65.83
1271,Test,1.416899211,0,0
1272,Test,2.538045311,1,82.9
1273,Control,2.950668274,0,0
1274,Control,3.608897038,0,0
1275,Control,4.80212421,0,0
1276,Test,3.402604266,0,0
1277,Control,3.974375665,0,0
1278,Control,3.025064238,0,0
1279,Control,3.536416126,0,0
1280,Test,1.283728865,0,0
1281,Test,2.017566323,0,0
1282,Control,2.447412373,0,0
1283,Control,2.88997342,0,0
1284,Control,1.182594982,0,0
1285,Control,1.56009639,0,0
1286,Test,2.107257231,0,0
1287,Test,4.886130764,1,49.92
1288,Test,2.325388028,0,0
1289,Test,2.928164232,0,0
1290,Control,1.784390851,0,0
1291,Control,3.443120284,0,0
1292,Control,2.122732862,0,0
1293,Test,1.827970314,0,0
1294,Control,3.066290514,1,69.35
1295,Test,1.022023197,0,0
1296,Test,1.030656131,0,0
1297,Control,1.876275236,0,0
1298,Control,1.14688545,0,0
1299,Control,1.432103017,0,0
1300,Test,2.355442597,0,0
1301,Control,4.210342718,0,0
1302,Test,3.288194573,1,72.47
1303,Control,3.050670904,0,0
1304,Test,2.173955293,0,0
1305,Test,4.727014878,1,59.09
1306,Control,2.588060165,0,0
1307,Test,1.348371067,0,0
1308,Test,3.468266064,0,0
1309,Control,1.455353574,0,0
1310,Test,2.380892571,0,0
1311,Control,3.029647755,0,0
1312,Test,4.496890099,1,54.48
1313,Control,2.974186321,0,0
1314,Control,3.809035064,0,0
1315,Test,4.971267356,1,48.35
1316,Test,1.52595648,0,0
1317,Test,2.098926102,0,0
1318,Test,2.578304302,0,0
1319,Test,2.687312714,0,0
1320,Control,2.644084301,0,0
1321,Test,4.63044401,0,0
1322,Control,3.856130578,1,61.16
1323,Control,3.431620856,0,0
1324,Test,2.237490871,0,0
1325,Control,4.295161537,0,0
1326,Control,4.820242046,1,53.49
1327,Control,4.28479313,0,0
1328,Control,1.006260421,1,94.39
1329,Test,3.545605481,0,0
1330,Control,1.204541526,0,0
1331,Test,2.030428881,0,0
1332,Test,1.238098801,0,0
1333,Control,3.415181812,0,0
1334,Test,3.746359654,0,0
1335,Test,1.457950552,0,0
1336,Test,2.535355532,0,0
1337,Control,2.824946036,0,0
1338,Test,2.476212087,1,75.26
1339,Test,1.484100002,0,0
1340,Test,2.675791161,0,0
1341,Control,4.004712191,0,0
1342,Test,1.284030658,0,0
1343,Control,1.320720056,0,0
1344,Control,2.419085167,0,0
1345,Control,4.766902846,0,0
1346,Control,3.674290587,0,0
1347,Control,3.714679827,0,0
1348,Control,2.447679963,0,0
1349,Test,3.374643165,1,69.35
1350,Control,1.040524736,0,0
1351,Test,3.544384186,0,0
1352,Test,4.65314779,0,0
1353,Control,3.450293873,0,0
1354,Test,4.494794374,1,63.24
1355,Test,3.895892222,0,0
1356,Test,1.482233666,0,0
1357,Test,4.609813229,0,0
1358,Control,1.265775377,0,0
1359,Test,3.13586989,0,0
1360,Control,1.568548495,0,0
1361,Test,1.046826443,0,0
1362,Test,2.688137041,0,0
1363,Control,2.180162831,0,0
1364,Test,2.944001975,0,0
1365,Test,3.308799547,0,0
1366,Test,1.174956289,0,0
1367,Control,1.49201318,0,0
1368,Test,3.234569586,0,0
1369,Control,2.372669413,0,0
1370,Test,3.91669395,0,0
1371,Control,3.609166594,0,0
1372,Control,4.382417452,0,0
1373,Test,3.769971307,0,0
1374,Test,2.71972431,0,0
1375,Control,3.69186649,0,0
1376,Control,2.101524697,0,0
1377,Test,2.225253995,0,0
1378,Control,4.15594064,0,0
1379,Test,2.785678066,0,0
1380,Test,4.193521362,0,0
1381,Test,4.289689495,0,0
1382,Test,4.430249351,0,0
1383,Control,4.666540943,0,0
1384,Test,2.723940882,0,0
1385,Control,2.275467273,0,0
1386,Test,3.328794986,0,0
1387,Control,2.484689694,1,77.06
1388,Test,3.404296667,0,0
1389,Control,3.822343451,0,0
1390,Control,3.753620074,0,0
1391,Test,2.498211548,0,0
1392,Test,1.667440807,0,0
1393,Test,2.722117354,0,0
1394,Test,1.570376576,0,0
1395,Control,4.560388141,1,55.95
1396,Test,2.383509843,1,68.57
1397,Control,1.617838989,0,0
1398,Control,1.10179104,0,0
1399,Test,3.583289545,0,0
1400,Control,3.54760927,0,0
1401,Control,2.362416666,0,0
1402,Control,1.286847555,0,0
1403,Control,2.63851558,0,0
1404,Test,2.24486998,0,0
1405,Test,3.708482559,1,49.76
1406,Test,3.423116998,0,0
1407,Test,2.458374913,1,77.36
1408,Control,1.871570217,0,0
1409,Control,4.952143865,0,0
1410,Test,2.816006485,0,0
1411,Test,3.753096943,0,0
1412,Test,1.56221187,0,0
1413,Control,2.942358799,0,0
1414,Test,1.110146879,0,0
1415,Test,3.021820472,0,0
1416,Test,4.856069628,0,0
1417,Control,2.536826852,0,0
1418,Control,1.15598405,0,0
1419,Control,1.123823164,0,0
1420,Control,2.55194704,0,0
1421,Control,1.640099746,0,0
1422,Control,1.093408385,1,88.59
1423,Control,4.024854456,0,0
1424,Control,2.834092036,0,0
1425,Test,2.156979088,0,0
1426,Test,4.600332732,0,0
1427,Control,1.464555841,0,0
1428,Control,4.823675316,0,0
1429,Test,2.25586687,0,0
1430,Control,4.553614689,0,0
1431,Control,3.411771506,0,0
1432,Control,4.306829439,0,0
1433,Test,4.936052653,0,0
1434,Test,2.153621751,1,75.89
1435,Test,4.844541942,0,0
1436,Test,2.55792758,0,0
1437,Test,2.542047619,0,0
1438,Control,2.361548417,0,0
1439,Test,3.165630429,1,69.56
1440,Control,1.616580173,0,0
1441,Control,3.214845941,0,0
1442,Test,3.16681925,1,68.03
1443,Test,4.04760725,0,0
1444,Control,4.334599848,0,0
1445,Control,2.761765401,0,0
1446,Control,2.209332997,1,83.55
1447,Test,2.037339589,0,0
1448,Test,1.778495347,0,0
1449,Test,1.230590329,0,0
1450,Test,2.369791915,0,0
1451,Test,2.080990769,0,0
1452,Control,4.865669543,0,0
1453,Test,3.230835305,1,68.12
1454,Control,2.389108156,0,0
1455,Control,3.321870404,0,0
1456,Control,1.556786805,0,0
1457,Test,2.776174997,0,0
1458,Test,3.504937286,0,0
1459,Test,2.955591327,0,0
1460,Control,2.607115203,0,0
1461,Control,4.975393556,0,0
1462,Control,4.521259049,0,0
1463,Control,3.493623833,1,61.33
1464,Control,3.277509445,0,0
1465,Control,3.482641919,0,0
1466,Test,1.805248431,0,0
1467,Test,2.580550973,0,0
1468,Test,1.157838132,0,0
1469,Test,2.90218415,1,75.93
1470,Control,3.172098336,0,0
1471,Control,1.910998944,1,79.8
1472,Test,4.856115389,1,54.07
1473,Control,4.637818444,0,0
1474,Test,3.888572942,0,0
1475,Test,3.133546515,0,0
1476,Test,4.479876639,0,0
1477,Control,1.522609375,0,0
1478,Test,4.162039177,0,0
1479,Test,1.499283256,0,0
1480,Test,4.17684265,0,0
1481,Control,2.103070273,0,0
1482,Control,4.508362324,0,0
1483,Test,4.776168375,0,0
1484,Control,1.595183878,0,0
1485,Control,2.85070242,0,0
1486,Control,4.923949513,0,0
1487,Control,2.933629744,0,0
1488,Control,4.45419009,0,0
1489,Control,3.354926089,0,0
1490,Control,2.501319632,0,0
1491,Control,2.143134222,0,0
1492,Control,1.812892364,0,0
1493,Control,4.047192766,0,0
1494,Test,2.546162027,0,0
1495,Test,3.045101849,0,0
1496,Control,2.96930192,0,0
1497,Test,3.309116117,0,0
1498,Test,4.462308582,0,0
1499,Control,4.922957374,0,0
1500,Control,2.630336834,0,0
1501,Control,4.310075688,0,0
1502,Test,4.058111179,0,0
1503,Test,3.294115806,0,0
1504,Control,4.824188574,0,0
1505,Control,1.801898062,0,0
1506,Control,1.437056841,0,0
1507,Test,4.415847868,0,0
1508,Test,2.756599267,0,0
1509,Test,4.387875417,0,0
1510,Test,4.572360821,1,51.89
1511,Control,1.249830374,0,0
1512,Control,4.533859052,0,0
1513,Control,2.793276221,0,0
1514,Control,3.041729956,0,0
1515,Test,3.506370044,0,0
1516,Test,4.705530427,0,0
1517,Control,1.076464378,0,0
1518,Control,2.907373873,1,67.68
1519,Test,3.75088817,0,0
1520,Control,3.890827831,0,0
1521,Test,3.770129726,1,62.72
1522,Control,1.537740518,0,0
1523,Control,2.197582353,1,78.09
1524,Control,2.434862102,0,0
1525,Control,4.217748831,0,0
1526,Control,2.11503949,0,0
1527,Control,1.842819855,0,0
1528,Control,4.829792076,1,54.1
1529,Test,1.03545314,0,0
1530,Test,4.991283423,0,0
1531,Test,3.707285195,0,0
1532,Test,4.313877198,0,0
1533,Test,2.178477585,0,0
1534,Control,1.057261111,0,0
1535,Control,3.951478074,0,0
1536,Test,4.336578388,0,0
1537,Control,3.961904528,0,0
1538,Test,1.571401149,0,0
1539,Test,4.013711689,0,0
1540,Control,4.075691128,0,0
1541,Control,3.634162063,0,0
1542,Control,4.064463731,0,0
1543,Test,4.383685759,0,0
1544,Control,3.454416457,0,0
1545,Test,1.354418856,0,0
1546,Test,2.950511239,1,69.15
1547,Test,1.310597339,0,0
1548,Control,2.630172124,0,0
1549,Control,2.628425957,0,0
1550,Test,1.264039377,0,0
1551,Control,2.395282136,1,66.87
1552,Control,1.443992395,0,0
1553,Control,4.23294084,0,0
1554,Test,4.790752104,1,49.93
1555,Test,1.289265901,0,0
1556,Control,4.820460829,0,0
1557,Test,3.090306397,0,0
1558,Control,2.198262712,0,0
1559,Control,1.307448301,1,90.89
1560,Control,3.002497072,1,68.49
1561,Control,4.178062178,0,0
1562,Test,3.828345909,0,0
1563,Test,1.200904046,1,86.76
1564,Test,1.291607341,0,0
1565,Control,2.611493131,0,0
1566,Control,2.181161976,1,83.12
1567,Control,1.929537292,0,0
1568,Test,2.124017996,0,0
1569,Control,4.213930973,0,0
1570,Test,4.716912215,1,49.27
1571,Test,2.620410778,0,0
1572,Test,4.624444009,0,0
1573,Test,2.285982805,0,0
1574,Test,2.905747945,0,0
1575,Test,1.904115991,0,0
1576,Control,3.561904169,0,0
1577,Control,4.915924461,0,0
1578,Test,3.413972384,0,0
1579,Test,2.431256336,1,67.97
1580,Control,3.591269784,0,0
1581,Test,1.491682714,1,84.28
1582,Test,4.554636321,0,0
1583,Control,3.012335803,0,0
1584,Test,2.797398968,0,0
1585,Test,3.343459154,0,0
1586,Test,3.499135451,1,62.59
1587,Control,1.287103225,0,0
1588,Control,3.730468885,0,0
1589,Control,1.967726721,0,0
1590,Test,3.85581053,0,0
1591,Test,4.290139178,0,0
1592,Control,4.21583403,0,0
1593,Test,3.21000387,0,0
1594,Test,3.080679569,0,0
1595,Test,1.571503845,0,0
1596,Test,4.101384602,0,0
1597,Test,2.085637522,0,0
1598,Control,2.986781691,0,0
1599,Test,2.137096372,0,0
1600,Control,1.535313452,0,0
1601,Test,3.518230788,0,0
1602,Control,1.217328139,0,0
1603,Test,3.994580937,1,55.22
1604,Control,2.270347181,0,0
1605,Test,1.000538772,0,0
1606,Control,3.044516557,1,68.68
1607,Test,1.187407634,1,90.58
1608,Control,2.104678231,0,0
1609,Test,3.82790595,1,61.67
1610,Control,1.250758486,0,0
1611,Control,4.357353969,0,0
1612,Test,1.015279691,0,0
1613,Test,1.987295477,0,0
1614,Control,3.963616225,0,0
1615,Test,2.265080599,0,0
1616,Control,1.407569552,0,0
1617,Control,2.440935675,0,0
1618,Control,2.081573146,0,0
1619,Test,4.370847609,0,0
1620,Control,2.25339167,0,0
1621,Control,4.155729887,0,0
1622,Test,4.567488579,0,0
1623,Test,2.735269678,0,0
1624,Test,4.639772575,0,0
1625,Test,2.509272216,1,76.44
1626,Control,4.856313666,0,0
1627,Control,1.357158098,0,0
1628,Control,3.748077066,0,0
1629,Control,2.975256162,0,0
1630,Test,2.550595222,0,0
1631,Control,3.530847515,0,0
1632,Control,3.815428367,0,0
1633,Test,1.017453079,1,98.89
1634,Control,1.667812355,0,0
1635,Control,3.852184203,0,0
1636,Control,3.665541654,1,61.63
1637,Control,4.864190021,0,0
1638,Control,4.044151161,0,0
1639,Control,4.803090831,0,0
1640,Test,3.810162006,1,63.29
1641,Test,2.192208835,1,75.53
1642,Control,1.421459689,0,0
1643,Control,4.127295453,0,0
1644,Test,3.576596886,0,0
1645,Control,1.19274405,0,0
1646,Control,2.440201864,0,0
1647,Control,4.827199262,0,0
1648,Test,3.001604583,0,0
1649,Control,2.730916544,0,0
1650,Test,2.830798421,0,0
1651,Control,1.835530896,0,0
1652,Test,2.474828683,0,0
1653,Test,2.479253024,0,0
1654,Control,1.209420081,0,0
1655,Test,4.070270514,0,0
1656,Control,2.666017728,0,0
1657,Test,4.288719547,1,52.88
1658,Control,4.401392004,0,0
1659,Control,1.847976219,0,0
1660,Test,3.629413929,0,0
1661,Control,2.889127217,0,0
1662,Control,4.520626952,0,0
1663,Test,1.862962717,0,0
1664,Control,3.711252801,0,0
1665,Control,3.431008489,0,0
1666,Test,2.18120591,0,0
1667,Test,1.546403615,0,0
1668,Control,3.606559042,0,0
1669,Control,3.954389833,0,0
1670,Test,2.262509375,0,0
1671,Test,3.579330416,0,0
1672,Control,2.58052363,0,0
1673,Test,3.852827533,0,0
1674,Control,1.7968611,0,0
1675,Control,4.560860011,0,0
1676,Control,2.149638386,1,75.58
1677,Control,2.471143951,0,0
1678,Control,1.232367808,1,85.28
1679,Test,1.446048849,0,0
1680,Test,3.063447611,0,0
1681,Test,2.070370707,0,0
1682,Test,4.341920903,0,0
1683,Control,1.058773555,1,91.21
1684,Control,2.516376195,0,0
1685,Control,2.349382187,0,0
1686,Control,1.077310524,0,0
1687,Test,1.497473596,0,0
1688,Control,2.6545707,0,0
1689,Control,2.971458338,0,0
1690,Test,2.617158989,1,85.57
1691,Test,3.123750714,0,0
1692,Test,3.3805267,0,0
1693,Test,1.039695285,0,0
1694,Control,2.856380638,0,0
1695,Control,4.853996964,0,0
1696,Test,3.076129121,1,65.66
1697,Control,3.71016907,0,0
1698,Control,2.247455432,0,0
1699,Control,4.095965513,0,0
1700,Test,4.091685928,1,57
1701,Control,3.085184191,0,0
1702,Test,4.904055293,0,0
1703,Control,1.502200859,0,0
1704,Control,1.06779066,0,0
1705,Control,4.080632847,0,0
1706,Test,4.228622149,0,0
1707,Control,1.480828916,0,0
1708,Test,2.062331332,0,0
1709,Test,1.070209453,1,88.98
1710,Test,2.173234443,0,0
1711,Control,4.092567496,0,0
1712,Control,3.071842111,0,0
1713,Control,2.392382373,0,0
1714,Control,2.48695718,0,0
1715,Test,1.005414503,0,0
1716,Test,2.19920211,0,0
1717,Test,3.585834967,0,0
1718,Control,4.896777775,1,53.01
1719,Test,4.388243308,0,0
1720,Control,1.094379859,1,90.37
1721,Test,4.594242419,0,0
1722,Control,4.132793653,0,0
1723,Control,4.121504494,0,0
1724,Test,2.831983036,0,0
1725,Test,2.592021172,0,0
1726,Test,2.211662915,0,0
1727,Test,1.262779436,1,93.79
1728,Control,1.912941454,0,0
1729,Test,1.98641454,0,0
1730,Test,2.936308279,0,0
1731,Test,3.989777626,0,0
1732,Control,2.895239314,0,0
1733,Control,1.231377798,0,0
1734,Test,4.831159204,1,39.56
1735,Control,4.770897276,0,0
1736,Test,4.140758173,0,0
1737,Control,4.965311606,0,0
1738,Control,3.177929331,0,0
1739,Control,4.851073401,0,0
1740,Control,1.302420162,0,0
1741,Test,2.462722993,0,0
1742,Test,1.901525072,0,0
1743,Test,1.783332337,0,0
1744,Control,1.563211796,1,72.43
1745,Test,3.489654566,0,0
1746,Test,4.125287423,0,0
1747,Test,3.313193598,0,0
1748,Control,1.587850838,0,0
1749,Control,4.24449508,0,0
1750,Control,3.543818829,0,0
1751,Test,2.552662825,0,0
1752,Test,3.696521182,0,0
1753,Test,2.039619917,0,0
1754,Control,2.380768834,0,0
1755,Control,4.669943373,0,0
1756,Test,2.162018023,1,75.9
1757,Control,2.879953073,0,0
1758,Control,4.56056455,0,0
1759,Control,3.830885401,0,0
1760,Control,1.248812905,1,93
1761,Test,1.589212177,0,0
1762,Control,1.031366363,1,81.86
1763,Control,3.523687161,0,0
1764,Control,2.790693702,0,0
1765,Control,1.537099404,0,0
1766,Test,4.831736484,1,36.64
1767,Test,3.118638896,1,71.67
1768,Control,1.967573176,0,0
1769,Control,3.002414285,0,0
1770,Control,3.718481331,0,0
1771,Control,1.304956872,0,0
1772,Control,2.09881526,0,0
1773,Control,4.227861964,0,0
1774,Test,2.838659482,1,72.83
1775,Control,3.186308568,0,0
1776,Test,2.731264009,1,67.24
